gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
4930486I03Rik	chr1	16765163	17123697	1.0462	50.0152	6.85708	5	7	48.3743	50
Gm15795	chr1	16765163	17125278	1.0462	50.2056	8.4243	5	9	48.3743	50
Gm24162	chr1	16765163	17254995	1.0462	50.2919	9.41294	5	10	48.3743	50
Mir206	chr1	17344881	17348744	1.0462	56.9578	2.79046	5	3	48.3743	50
MGP_FVBNJ_G0004722	chr1	17344881	17394168	1.0462	53.6831	3.71628	5	4	48.3743	50
Mir133b	chr1	17344894	17394168	1.0462	53.0672	2.83732	5	3	48.3743	50
Il17a	chr1	17394668	17440579	1.0462	55.5214	1.97629	5	2	48.3743	50
Il17f	chr1	17441079	17465849	1.0462	56.6902	3.94921	5	4	48.3743	50
Mcm3	chr1	17466349	17484366	1.0462	60.6541	5.85994	5	6	48.3743	50
Gm20587	chr1	17484866	17499713	1.0462	57.8653	1.95783	5	2	48.3743	50
Gm28065	chr1	17500213	17506764	1.0462	49.0911	1.87691	5	2	48.3743	50
Gm24723	chr1	17506632	17552691	1.0462	53.6733	1.91944	5	2	48.3743	50
6720483E21Rik	chr1	17553191	17604181	1.0462	55.0069	1.97565	5	2	48.3743	50
Paqr8	chr1	17555153	17611324	1.0462	52.5389	5.86081	5	6	48.3743	50
Gm24171	chr1	17555153	17603584	1.0462	51.9438	2.91536	5	3	48.3743	50
Gm28064	chr1	17610123	17619931	1.0462	54.7773	1.95168	5	2	48.3743	50
Efhc1	chr1	17616025	17744805	1.0462	56.9701	2.97282	5	3	48.3743	50
Tram2	chr1	17660559	17745134	1.0462	62.5024	2.94316	5	3	48.3743	50
Gm28287	chr1	17745634	17779731	1.4496	60.5154	1.97008	6	2	35.6302	38
Gm2693	chr1	17843354	17889448	1.4496	80.3094	1.98203	6	2	35.6302	38
Tmem14a	chr1	17889948	17911734	1.4496	63.9898	1.88246	6	2	35.6302	38
Gm38224	chr1	17909637	17940554	1.4496	71.06	1.97453	6	2	35.6302	38
Gsta3	chr1	17915501	17949123	1.4496	70.6513	5.89955	6	6	35.6302	38
Gm28836	chr1	17915501	17949123	1.4496	70.6513	5.89955	6	6	35.6302	38
Gm7094	chr1	17949623	17968479	1.4496	62.3419	1.852	6	2	35.6302	38
Gm4956	chr1	17968979	17996612	1.4496	66.928	3.92735	6	4	35.6302	38
Gm21909	chr1	17997112	18040378	1.4496	61.6195	1.84833	6	2	35.6302	38
Gm16329	chr1	18040878	18055899	1.4496	72.2218	1.28689	6	2	35.6302	38
Gm2709	chr1	18084959	18091909	1.4496	108.813	1.34536	6	2	35.6302	38
Gm16327	chr1	18091681	18098482	1.4496	107.849	1.33302	6	2	35.6302	38
Khdc1b	chr1	18095665	18103205	1.4496	87.9358	1.87716	6	2	35.6302	38
Gm16328	chr1	18103009	18681759	1.4496	75.9462	1.9386	6	2	35.6302	38
Kcnq5	chr1	18110441	18561634	1.4496	67.9059	10.7691	6	11	35.6302	38
Gm36949	chr1	18110441	18681843	1.4496	69.2685	4.96852	6	5	35.6302	38
Gm7658	chr1	18110441	18294916	1.4496	68.295	8.80035	6	9	35.6302	38
Gm6321	chr1	18110441	18294916	1.4496	68.295	8.80035	6	9	35.6302	38
Gm38243	chr1	18110441	18561634	1.4496	67.9059	10.7691	6	11	35.6302	38
MGP_FVBNJ_G0004725	chr1	18110441	18326560	1.4496	68.8636	5.96577	6	6	35.6302	38
Kcnq5	chr1	18110441	18744060	1.17777	63.6647	7.93943	5	8	11.8764	7
Gm36949	chr1	18110441	18681759	1.17777	66.9635	2.99402	5	3	11.8764	7
Gm7658	chr1	18110441	18681843	1.17777	66.8888	3.99232	5	4	11.8764	7
Gm6321	chr1	18110441	18681843	1.17777	66.8888	3.99232	5	4	11.8764	7
Gm38243	chr1	18110441	18577243	1.17777	66.971	4.98575	5	5	11.8764	7
MGP_FVBNJ_G0004725	chr1	18110441	18744060	1.17777	63.6647	7.93943	5	8	11.8764	7
Gm5696	chr1	18744560	18768584	1.17777	59.3643	1.95442	5	2	11.8764	7
Gm28239	chr1	18933889	18982052	0.542041	39.0533	1.92313	3	2	8.84616	7
Rims1	chr1	18982552	19545119	0.542041	43.8934	6.92303	3	7	8.84616	7
Gm26866	chr1	18982552	19545119	0.542041	43.8934	6.92303	3	7	8.84616	7
Rims1	chr1	18982552	19545119	1.3156	48.6893	4.94126	5	5	75.4448	74
Gm26866	chr1	18982552	19545119	1.3156	48.6893	4.94126	5	5	75.4448	74
Gm7761	chr1	19663060	19728339	1.3156	59.6467	1.96428	5	2	75.4448	74
Gm29506	chr1	19728839	19925797	1.3156	67.2362	2.9573	5	3	75.4448	74
Ppp1r14bl	chr1	19728839	19925797	1.3156	67.2362	2.9573	5	3	75.4448	74
Gm24176	chr1	19926297	19937498	1.3156	60.9468	1.80046	5	2	75.4448	74
Gm6420	chr1	19936775	19952843	1.3156	63.8837	1.92169	5	2	75.4448	74
Mir30a	chr1	19953343	19972373	1.3156	61.8303	1.88314	5	2	75.4448	74
Gm27028	chr1	19972873	20013631	1.3156	62.5209	2.78368	5	3	75.4448	74
Mir30c-2	chr1	19972873	20013631	1.3156	62.5209	2.78368	5	3	75.4448	74
Gm20954	chr1	20014131	20036366	1.3156	62.4902	1.92807	5	2	75.4448	74
Ogfrl1	chr1	20036866	20147702	1.3156	65.2924	4.95638	5	5	75.4448	74
Gm7784	chr1	20148202	20238854	1.3156	69.9831	1.96429	5	2	75.4448	74
Gm28822	chr1	20239354	20327374	1.3156	60.7247	1.9661	5	2	75.4448	74
B3gat2	chr1	20420362	20569394	1.3156	62.3883	3.97577	5	4	75.4448	74
Smap1	chr1	20420986	20641203	1.3156	63.0225	8.92492	5	9	75.4448	74
Sdhaf4	chr1	20641703	20672526	1.3156	69.8412	4.87412	5	5	75.4448	74
Gm26524	chr1	20641703	20672526	1.3156	69.8412	4.87412	5	5	75.4448	74
Fam135a	chr1	20656846	20749657	1.3156	60.5108	9.86666	5	10	75.4448	74
Gm37580	chr1	20746851	20770971	1.3156	67.2162	1.97321	5	2	75.4448	74
Gm26607	chr1	20771471	20822795	1.3156	66.2954	1.93362	5	2	75.4448	74
Col9a1	chr1	20823295	20906040	1.3156	67.7688	4.95471	5	5	75.4448	74
Col19a1	chr1	20906540	21304068	1.3156	66.9281	4.89979	5	5	75.4448	74
Gm26418	chr1	20908645	21304068	1.3156	67.4895	3.90384	5	4	75.4448	74
Lmbrd1	chr1	21304568	21423863	1.3156	64.7694	5.9617	5	6	75.4448	74
Gm6462	chr1	25486272	25630006	1.07687	56.8197	1.79233	5	2	6.57732	7
Gm18033	chr1	25773433	25841547	1.07687	48.5931	1.94587	5	2	6.57732	7
MGP_FVBNJ_G0009297	chr1	25842047	25842159	1.07687	56.0625	0.909174	5	1	6.57732	7
Gm9898	chr1	27239331	27282730	0.927472	51.5833	1.95551	4	2	22.1635	23
Gm6473	chr1	27292031	27318219	0.927472	68.0052	1.6649	4	2	22.1635	23
Gm2914	chr1	27318719	27391976	0.927472	44.5577	1.9305	4	2	22.1635	23
Phf3	chr1	27326514	27391866	0.927472	48.4326	16.6401	4	17	22.1635	23
Gm37522	chr1	27326514	27380469	0.927472	48.7375	13.7116	4	14	22.1635	23
Gm37906	chr1	27326514	27391866	0.927472	48.4326	16.6401	4	17	22.1635	23
Ptp4a1	chr1	27460683	27485713	1.42306	67.9282	3.54102	6	4	11.3183	10
MGP_FVBNJ_G0009978	chr1	27511787	27544922	1.42306	81.0719	3.86468	6	4	11.3183	10
MGP_FVBNJ_G0009976	chr1	27511787	27544922	1.42306	81.0719	3.86468	6	4	11.3183	10
Gm6489	chr1	27511787	27544922	1.42306	81.0719	3.86468	6	4	11.3183	10
MGP_FVBNJ_G0004733	chr1	27545422	27600974	1.42306	55.2219	2.92137	6	3	11.3183	10
Gm28644	chr1	27545422	27600974	1.42306	55.2219	2.92137	6	3	11.3183	10
MGP_FVBNJ_G0004733	chr1	27545422	27600974	1.03238	55.2219	2.92137	5	3	20.8654	21
Gm28644	chr1	27545422	27600974	1.03238	55.2219	2.92137	5	3	20.8654	21
MGP_FVBNJ_G0036268	chr1	27650090	27662134	1.03238	46.4946	1.90831	5	2	20.8654	21
4931428L18Rik	chr1	27662634	27757254	1.03238	48.1681	9.65299	5	10	20.8654	21
Gm29128	chr1	27662634	27692730	1.03238	47.7543	4.80905	5	5	20.8654	21
Gm7893	chr1	27662634	27703839	1.03238	47.657	5.79528	5	6	20.8654	21
Lgsn	chr1	27662634	27757254	1.03238	48.1681	9.65299	5	10	20.8654	21
Dnaaf6	chr1	27755803	27792774	1.03238	62.2471	1.71388	5	2	20.8654	21
Gm26145	chr1	27793274	27801184	1.03238	64.7648	1.85926	5	2	20.8654	21
Gm4850	chr1	27800625	27808757	1.03238	55.0796	1.75968	5	2	20.8654	21
Gm28645	chr1	27808193	27916847	1.03238	52.8834	1.80799	5	2	20.8654	21
Eef1a1-ps2	chr1	28087864	28184599	0.675222	37.4816	1.93564	3	2	6.78308	7
Gm23032	chr1	28185099	28253596	0.675222	34.8384	1.89936	3	2	6.78308	7
Gm7910	chr1	28254096	28333056	0.675222	42.9412	1.95309	3	2	6.78308	7
Khdrbs2	chr1	28684303	28816895	0.380953	31.6296	5.88217	3	6	5.88217	6
Gm25814	chr1	28684303	28816895	0.380953	31.6296	5.88217	3	6	5.88217	6
Gm37999	chr1	28684303	28759957	0.380953	29.0225	1.98525	3	2	5.88217	6
Gm37911	chr1	28684303	28759957	0.380953	29.0225	1.98525	3	2	5.88217	6
Gm37792	chr1	28684303	28759957	0.380953	29.0225	1.98525	3	2	5.88217	6
Gm24732	chr1	28684303	28759957	0.380953	29.0225	1.98525	3	2	5.88217	6
Gm29260	chr1	38293818	38615969	0.915751	40.6926	2.96358	4	3	172.784	176
Gm5267	chr1	38616469	38744605	0.915751	46.0582	1.96606	4	2	172.784	176
Gm9915	chr1	38745105	38754118	0.915751	50.2658	2.91433	4	3	172.784	176
Gm29664	chr1	38753655	38776555	0.915751	52.3287	1.94423	4	2	172.784	176
Gm28175	chr1	38777055	38841931	0.915751	44.0149	1.93733	4	2	172.784	176
Gm28140	chr1	38842431	39002696	0.915751	43.9382	1.9658	4	2	172.784	176
Gm37047	chr1	39003196	39102386	0.915751	46.7473	1.97338	4	2	172.784	176
Pantr1	chr1	39102886	39251612	0.915751	46.1761	13.7235	4	14	172.784	176
4930420N18Rik	chr1	39102886	39177370	0.915751	46.2098	10.8451	4	11	172.784	176
Gm20646	chr1	39206031	39260859	0.915751	49.5541	5.91148	4	6	172.784	176
Pou3f3	chr1	39206031	39224224	0.915751	49.2129	3.95518	4	4	172.784	176
Pantr2	chr1	39206031	39260859	0.915751	49.5541	5.91148	4	6	172.784	176
Dalir	chr1	39261359	39361911	0.915751	48.6448	1.9685	4	2	172.784	176
Mrps9	chr1	39362411	39463919	0.915751	49.7525	9.86669	4	10	172.784	176
Gm23126	chr1	39362411	39398539	0.915751	49.7048	6.89603	4	7	172.784	176
Gpr45	chr1	39464419	39609358	0.915751	46.6766	6.65824	4	7	172.784	176
Tgfbrap1	chr1	39559020	39627066	0.915751	52.6889	10.8536	4	11	172.784	176
Gm28782	chr1	39559020	39582671	0.915751	53.2561	4.93096	4	5	172.784	176
8430432A02Rik	chr1	39559020	39627066	0.915751	52.6889	10.8536	4	11	172.784	176
AI597479	chr1	39609445	39674860	0.915751	50.765	1.989	4	2	172.784	176
Fhl2	chr1	39634179	39755741	0.915751	51.3158	1.99064	4	2	172.784	176
Gm29040	chr1	39756241	39917385	0.915751	53.9623	1.92841	4	2	172.784	176
Gm29610	chr1	39756241	39917385	0.915751	53.9623	1.92841	4	2	172.784	176
Gm29041	chr1	39917885	39953661	0.915751	57.2781	1.93563	4	2	172.784	176
Nck2	chr1	39954161	40237993	0.915751	52.0639	9.85959	4	10	172.784	176
Gm37536	chr1	39954161	40043488	0.915751	51.7545	5.90016	4	6	172.784	176
Gm38228	chr1	40045154	40237993	0.915751	51.6831	2.96576	4	3	172.784	176
Ecrg4	chr1	40238493	40251425	0.915751	60.638	2.89309	4	3	172.784	176
